Date,Country,Deaths
20200825,Dominica,0.0
20200824,Dominica,0.0
20200823,Dominica,0.0
20200822,Dominica,0.0
20200821,Dominica,0.0
20200820,Dominica,0.0
20200819,Dominica,0.0
20200818,Dominica,0.0
20200817,Dominica,0.0
20200816,Dominica,0.0
20200815,Dominica,0.0
20200814,Dominica,0.0
20200813,Dominica,0.0
20200812,Dominica,0.0
20200811,Dominica,0.0
20200810,Dominica,0.0
20200809,Dominica,0.0
20200808,Dominica,0.0
20200807,Dominica,0.0
20200806,Dominica,0.0
20200805,Dominica,0.0
20200804,Dominica,0.0
20200803,Dominica,0.0
20200802,Dominica,0.0
20200801,Dominica,0.0
20200731,Dominica,0.0
20200730,Dominica,0.0
20200729,Dominica,0.0
20200728,Dominica,0.0
20200727,Dominica,0.0
20200726,Dominica,0.0
20200725,Dominica,0.0
20200724,Dominica,0.0
20200723,Dominica,0.0
20200722,Dominica,0.0
20200721,Dominica,0.0
20200720,Dominica,0.0
20200719,Dominica,0.0
20200718,Dominica,0.0
20200717,Dominica,0.0
20200716,Dominica,0.0
20200715,Dominica,0.0
20200714,Dominica,0.0
20200713,Dominica,0.0
20200712,Dominica,0.0
20200711,Dominica,0.0
20200710,Dominica,0.0
20200709,Dominica,0.0
20200708,Dominica,0.0
20200707,Dominica,0.0
20200706,Dominica,0.0
20200705,Dominica,0.0
20200704,Dominica,0.0
20200703,Dominica,0.0
20200702,Dominica,0.0
20200701,Dominica,0.0
20200630,Dominica,0.0
20200629,Dominica,0.0
20200628,Dominica,0.0
20200627,Dominica,0.0
20200626,Dominica,0.0
20200625,Dominica,0.0
20200624,Dominica,0.0
20200623,Dominica,0.0
20200622,Dominica,0.0
20200621,Dominica,0.0
20200620,Dominica,0.0
20200619,Dominica,0.0
20200618,Dominica,0.0
20200617,Dominica,0.0
20200616,Dominica,0.0
20200615,Dominica,0.0
20200614,Dominica,0.0
20200613,Dominica,0.0
20200612,Dominica,0.0
20200611,Dominica,0.0
20200610,Dominica,0.0
20200609,Dominica,0.0
20200608,Dominica,0.0
20200607,Dominica,0.0
20200606,Dominica,0.0
20200605,Dominica,0.0
20200604,Dominica,0.0
20200603,Dominica,0.0
20200602,Dominica,0.0
20200601,Dominica,0.0
20200531,Dominica,0.0
20200530,Dominica,0.0
20200529,Dominica,0.0
20200528,Dominica,0.0
20200527,Dominica,0.0
20200526,Dominica,0.0
20200525,Dominica,0.0
20200524,Dominica,0.0
20200523,Dominica,0.0
20200522,Dominica,0.0
20200521,Dominica,0.0
20200520,Dominica,0.0
20200519,Dominica,0.0
20200518,Dominica,0.0
20200517,Dominica,0.0
20200516,Dominica,0.0
20200515,Dominica,0.0
20200514,Dominica,0.0
20200513,Dominica,0.0
20200512,Dominica,0.0
20200511,Dominica,0.0
20200510,Dominica,0.0
20200509,Dominica,0.0
20200508,Dominica,0.0
20200507,Dominica,0.0
20200506,Dominica,0.0
20200505,Dominica,0.0
20200504,Dominica,0.0
20200503,Dominica,0.0
20200502,Dominica,0.0
20200501,Dominica,0.0
20200430,Dominica,0.0
20200429,Dominica,0.0
20200428,Dominica,0.0
20200427,Dominica,0.0
20200426,Dominica,0.0
20200425,Dominica,0.0
20200424,Dominica,0.0
20200423,Dominica,0.0
20200422,Dominica,0.0
20200421,Dominica,0.0
20200420,Dominica,0.0
20200419,Dominica,0.0
20200418,Dominica,0.0
20200417,Dominica,0.0
20200416,Dominica,0.0
20200415,Dominica,0.0
20200414,Dominica,0.0
20200413,Dominica,0.0
20200412,Dominica,0.0
20200411,Dominica,0.0
20200410,Dominica,0.0
20200409,Dominica,0.0
20200408,Dominica,0.0
20200407,Dominica,0.0
20200406,Dominica,0.0
20200405,Dominica,0.0
20200404,Dominica,0.0
20200403,Dominica,0.0
20200402,Dominica,0.0
20200401,Dominica,0.0
20200331,Dominica,0.0
20200330,Dominica,0.0
20200329,Dominica,0.0
20200328,Dominica,0.0
20200327,Dominica,0.0
20200326,Dominica,0.0
20200325,Dominica,0.0
20200324,Dominica,0.0
20200323,Dominica,0.0
20200322,Dominica,0.0
20200321,Dominica,0.0
20200320,Dominica,0.0
20200319,Dominica,0.0
20200318,Dominica,0.0
20200317,Dominica,0.0
20200316,Dominica,0.0
20200315,Dominica,0.0
20200314,Dominica,0.0
20200313,Dominica,0.0
20200312,Dominica,0.0
20200311,Dominica,0.0
20200310,Dominica,0.0
20200309,Dominica,0.0
20200308,Dominica,0.0
20200307,Dominica,0.0
20200306,Dominica,0.0
20200305,Dominica,0.0
20200304,Dominica,0.0
20200303,Dominica,0.0
20200302,Dominica,0.0
20200301,Dominica,0.0
20200229,Dominica,0.0
20200228,Dominica,0.0
20200227,Dominica,0.0
20200226,Dominica,0.0
20200225,Dominica,0.0
20200224,Dominica,0.0
20200223,Dominica,0.0
20200222,Dominica,0.0
20200221,Dominica,0.0
20200220,Dominica,0.0
20200219,Dominica,0.0
20200218,Dominica,0.0
20200217,Dominica,0.0
20200216,Dominica,0.0
20200215,Dominica,0.0
20200214,Dominica,0.0
20200213,Dominica,0.0
20200212,Dominica,0.0
20200211,Dominica,0.0
20200210,Dominica,0.0
20200209,Dominica,0.0
20200208,Dominica,0.0
20200207,Dominica,0.0
20200206,Dominica,0.0
20200205,Dominica,0.0
20200204,Dominica,0.0
20200203,Dominica,0.0
20200202,Dominica,0.0
20200201,Dominica,0.0
20200131,Dominica,0.0
20200130,Dominica,0.0
20200129,Dominica,0.0
20200128,Dominica,0.0
20200127,Dominica,0.0
20200126,Dominica,0.0
20200125,Dominica,0.0
20200124,Dominica,0.0
20200123,Dominica,0.0
20200122,Dominica,0.0
20210331,Malawi,1.0
20210330,Malawi,2.0
20210329,Malawi,0.0
20210328,Malawi,1.0
20210327,Malawi,1.0
20210326,Malawi,4.0
20210325,Malawi,3.0
20210324,Malawi,6.0
20210323,Malawi,1.0
20210322,Malawi,2.0
20210321,Malawi,3.0
20210320,Malawi,1.0
20210319,Malawi,1.0
20210318,Malawi,3.0
20210317,Malawi,0.0
20210316,Malawi,4.0
20210315,Malawi,2.0
20210314,Malawi,0.0
20210313,Malawi,3.0
20210312,Malawi,1.0
20210311,Malawi,1.0
20210310,Malawi,3.0
20210309,Malawi,4.0
20210308,Malawi,1.0
20210307,Malawi,2.0
20210306,Malawi,9.0
20210305,Malawi,0.0
20210304,Malawi,2.0
20210303,Malawi,3.0
20210302,Malawi,5.0
20210301,Malawi,4.0
20210228,Malawi,3.0
20210227,Malawi,4.0
20210226,Malawi,4.0
20210225,Malawi,4.0
20210224,Malawi,5.0
20210223,Malawi,3.0
20210222,Malawi,8.0
20210221,Malawi,9.0
20210220,Malawi,7.0
20210219,Malawi,13.0
20210218,Malawi,8.0
20210217,Malawi,8.0
20210216,Malawi,10.0
20210215,Malawi,6.0
20210214,Malawi,15.0
20210213,Malawi,11.0
20210212,Malawi,12.0
20210211,Malawi,14.0
20210210,Malawi,17.0
20210209,Malawi,9.0
20210208,Malawi,18.0
20210207,Malawi,19.0
20210206,Malawi,58.0
20210205,Malawi,0.0
20210204,Malawi,18.0
20210203,Malawi,35.0
20210202,Malawi,14.0
20210201,Malawi,10.0
20210131,Malawi,15.0
20210130,Malawi,44.0
20210129,Malawi,15.0
20210128,Malawi,73.0
20210127,Malawi,15.0
20210126,Malawi,22.0
20210125,Malawi,10.0
20210124,Malawi,38.0
20210123,Malawi,25.0
20210122,Malawi,49.0
20210121,Malawi,43.0
20210120,Malawi,17.0
20210119,Malawi,15.0
20210118,Malawi,7.0
20210117,Malawi,14.0
20210116,Malawi,9.0
20210115,Malawi,16.0
20210114,Malawi,21.0
20210113,Malawi,19.0
20210112,Malawi,0.0
20210111,Malawi,10.0
20210110,Malawi,5.0
20210109,Malawi,12.0
20210108,Malawi,5.0
20210107,Malawi,4.0
20210106,Malawi,0.0
20210105,Malawi,3.0
20210104,Malawi,1.0
20210103,Malawi,3.0
20210102,Malawi,1.0
20210101,Malawi,2.0
20201231,Malawi,0.0
20201230,Malawi,1.0
20201229,Malawi,0.0
20201228,Malawi,0.0
20201227,Malawi,0.0
20201226,Malawi,1.0
20201225,Malawi,0.0
20201224,Malawi,0.0
20201223,Malawi,0.0
20201222,Malawi,0.0
20201221,Malawi,0.0
20201220,Malawi,0.0
20201219,Malawi,0.0
20201218,Malawi,0.0
20201217,Malawi,0.0
20201216,Malawi,0.0
20201215,Malawi,0.0
20201214,Malawi,0.0
20201213,Malawi,1.0
20201212,Malawi,0.0
20201211,Malawi,0.0
20201210,Malawi,0.0
20201209,Malawi,0.0
20201208,Malawi,1.0
20201207,Malawi,0.0
20201206,Malawi,0.0
20201205,Malawi,0.0
20201204,Malawi,0.0
20201203,Malawi,0.0
20201202,Malawi,0.0
20201201,Malawi,0.0
20201130,Malawi,0.0
20201129,Malawi,0.0
20201128,Malawi,0.0
20201127,Malawi,0.0
20201126,Malawi,0.0
20201125,Malawi,0.0
20201124,Malawi,0.0
20201123,Malawi,0.0
20201122,Malawi,0.0
20201121,Malawi,0.0
20201120,Malawi,0.0
20201119,Malawi,0.0
20201118,Malawi,0.0
20201117,Malawi,0.0
20201116,Malawi,0.0
20201115,Malawi,0.0
20201114,Malawi,0.0
20201113,Malawi,0.0
20201112,Malawi,0.0
20201111,Malawi,0.0
20201110,Malawi,0.0
20201109,Malawi,1.0
20201108,Malawi,0.0
20201107,Malawi,0.0
20201106,Malawi,0.0
20201105,Malawi,0.0
20201104,Malawi,0.0
20201103,Malawi,0.0
20201102,Malawi,0.0
20201101,Malawi,0.0
20201031,Malawi,0.0
20201030,Malawi,0.0
20201029,Malawi,0.0
20201028,Malawi,1.0
20201027,Malawi,0.0
20201026,Malawi,0.0
20201025,Malawi,0.0
20201024,Malawi,0.0
20201023,Malawi,0.0
20201022,Malawi,0.0
20201021,Malawi,1.0
20201020,Malawi,1.0
20201019,Malawi,0.0
20201018,Malawi,0.0
20201017,Malawi,0.0
20201016,Malawi,0.0
20201015,Malawi,0.0
20201014,Malawi,0.0
20201013,Malawi,1.0
20201012,Malawi,0.0
20201011,Malawi,0.0
20201010,Malawi,0.0
20201009,Malawi,0.0
20201008,Malawi,0.0
20201007,Malawi,0.0
20201006,Malawi,0.0
20201005,Malawi,1.0
20201004,Malawi,0.0
20201003,Malawi,0.0
20201002,Malawi,0.0
20201001,Malawi,0.0
20200930,Malawi,0.0
20200929,Malawi,0.0
20200928,Malawi,0.0
20200927,Malawi,0.0
20200926,Malawi,0.0
20200925,Malawi,0.0
20200924,Malawi,0.0
20200923,Malawi,0.0
20200922,Malawi,0.0
20200921,Malawi,0.0
20200920,Malawi,0.0
20200919,Malawi,0.0
20200918,Malawi,0.0
20200917,Malawi,1.0
20200916,Malawi,0.0
20200915,Malawi,0.0
20200914,Malawi,1.0
20200913,Malawi,0.0
20200912,Malawi,0.0
20200911,Malawi,1.0
20200910,Malawi,0.0
20200909,Malawi,0.0
20200908,Malawi,0.0
20200907,Malawi,1.0
20200906,Malawi,0.0
20200905,Malawi,0.0
20200904,Malawi,0.0
20200903,Malawi,0.0
20200902,Malawi,0.0
20200901,Malawi,0.0
20200831,Malawi,1.0
20200830,Malawi,0.0
20200829,Malawi,0.0
20200828,Malawi,1.0
20200827,Malawi,0.0
20200826,Malawi,3.0
20200825,Malawi,1.0
20200824,Malawi,1.0
20200823,Malawi,0.0
20200822,Malawi,2.0
20200821,Malawi,1.0
20200820,Malawi,1.0
20200819,Malawi,1.0
20200818,Malawi,1.0
20200817,Malawi,1.0
20200816,Malawi,4.0
20200815,Malawi,1.0
20200814,Malawi,3.0
20200813,Malawi,1.0
20200812,Malawi,0.0
20200811,Malawi,6.0
20200810,Malawi,0.0
20200809,Malawi,3.0
20200808,Malawi,6.0
20200807,Malawi,0.0
20200806,Malawi,1.0
20200805,Malawi,8.0
20200804,Malawi,5.0
20200803,Malawi,0.0
20200802,Malawi,3.0
20200801,Malawi,6.0
20200731,Malawi,7.0
20200730,Malawi,4.0
20200729,Malawi,0.0
20200728,Malawi,4.0
20200727,Malawi,0.0
20200726,Malawi,12.0
20200725,Malawi,0.0
20200724,Malawi,11.0
20200723,Malawi,0.0
20200722,Malawi,12.0
20200721,Malawi,2.0
20200720,Malawi,3.0
20200719,Malawi,4.0
20200718,Malawi,0.0
20200717,Malawi,4.0
20200716,Malawi,8.0
20200715,Malawi,3.0
20200714,Malawi,1.0
20200713,Malawi,1.0
20200712,Malawi,5.0
20200711,Malawi,2.0
20200710,Malawi,6.0
20200709,Malawi,1.0
20200708,Malawi,5.0
20200707,Malawi,0.0
20200706,Malawi,2.0
20200705,Malawi,0.0
20200704,Malawi,1.0
20200703,Malawi,0.0
20200702,Malawi,0.0
20200701,Malawi,2.0
20200630,Malawi,1.0
20200629,Malawi,0.0
20200628,Malawi,0.0
20200627,Malawi,0.0
20200626,Malawi,1.0
20200625,Malawi,1.0
20200624,Malawi,0.0
20200623,Malawi,0.0
20200622,Malawi,0.0
20200621,Malawi,3.0
20200620,Malawi,0.0
20200619,Malawi,0.0
20200618,Malawi,2.0
20200617,Malawi,0.0
20200616,Malawi,0.0
20200615,Malawi,0.0
20200614,Malawi,1.0
20200613,Malawi,1.0
20200612,Malawi,0.0
20200611,Malawi,0.0
20200610,Malawi,0.0
20200609,Malawi,0.0
20200608,Malawi,0.0
20200607,Malawi,0.0
20200606,Malawi,0.0
20200605,Malawi,0.0
20200604,Malawi,0.0
20200603,Malawi,0.0
20200602,Malawi,0.0
20200601,Malawi,0.0
20200531,Malawi,0.0
20200530,Malawi,0.0
20200529,Malawi,0.0
20200528,Malawi,0.0
20200527,Malawi,0.0
20200526,Malawi,0.0
20200525,Malawi,0.0
20200524,Malawi,1.0
20200523,Malawi,0.0
20200522,Malawi,0.0
20200521,Malawi,0.0
20200520,Malawi,0.0
20200519,Malawi,0.0
20200518,Malawi,0.0
20200517,Malawi,0.0
20200516,Malawi,0.0
20200515,Malawi,0.0
20200514,Malawi,0.0
20200513,Malawi,0.0
20200512,Malawi,0.0
20200511,Malawi,0.0
20200510,Malawi,0.0
20200509,Malawi,0.0
20200508,Malawi,0.0
20200507,Malawi,0.0
20200506,Malawi,0.0
20200505,Malawi,0.0
20200504,Malawi,0.0
20200503,Malawi,0.0
20200502,Malawi,0.0
20200501,Malawi,0.0
20200430,Malawi,0.0
20200429,Malawi,0.0
20200428,Malawi,0.0
20200427,Malawi,0.0
20200426,Malawi,0.0
20200425,Malawi,0.0
20200424,Malawi,0.0
20200423,Malawi,0.0
20200422,Malawi,1.0
20200421,Malawi,0.0
20200420,Malawi,0.0
20200419,Malawi,0.0
20200418,Malawi,0.0
20200417,Malawi,0.0
20200416,Malawi,0.0
20200415,Malawi,0.0
20200414,Malawi,0.0
20200413,Malawi,0.0
20200412,Malawi,0.0
20200411,Malawi,1.0
20200410,Malawi,0.0
20200409,Malawi,0.0
20200408,Malawi,0.0
20200407,Malawi,1.0
20200406,Malawi,0.0
20200405,Malawi,0.0
20200404,Malawi,0.0
20200403,Malawi,0.0
20200402,Malawi,0.0
20200401,Malawi,0.0
20200331,Malawi,0.0
20200330,Malawi,0.0
20200329,Malawi,0.0
20200328,Malawi,0.0
20200327,Malawi,0.0
20200326,Malawi,0.0
20200325,Malawi,0.0
20200324,Malawi,0.0
20200323,Malawi,0.0
20200322,Malawi,0.0
20200321,Malawi,0.0
20200320,Malawi,0.0
20200319,Malawi,0.0
20200318,Malawi,0.0
20200317,Malawi,0.0
20200316,Malawi,0.0
20200315,Malawi,0.0
20200314,Malawi,0.0
20200313,Malawi,0.0
20200312,Malawi,0.0
20200311,Malawi,0.0
20200310,Malawi,0.0
20200309,Malawi,0.0
20200308,Malawi,0.0
20200307,Malawi,0.0
20200306,Malawi,0.0
20200305,Malawi,0.0
20200304,Malawi,0.0
20200303,Malawi,0.0
20200302,Malawi,0.0
20200301,Malawi,0.0
20200229,Malawi,0.0
20200228,Malawi,0.0
20200227,Malawi,0.0
20200226,Malawi,0.0
20200225,Malawi,0.0
20200224,Malawi,0.0
20200223,Malawi,0.0
20200222,Malawi,0.0
20200221,Malawi,0.0
20200220,Malawi,0.0
20200219,Malawi,0.0
20200218,Malawi,0.0
20200217,Malawi,0.0
20200216,Malawi,0.0
20200215,Malawi,0.0
20200214,Malawi,0.0
20200213,Malawi,0.0
20200212,Malawi,0.0
20200211,Malawi,0.0
20200210,Malawi,0.0
20200209,Malawi,0.0
20200208,Malawi,0.0
20200207,Malawi,0.0
20200206,Malawi,0.0
20200205,Malawi,0.0
20200204,Malawi,0.0
20200203,Malawi,0.0
20200202,Malawi,0.0
20200201,Malawi,0.0
20200131,Malawi,0.0
20200130,Malawi,0.0
20200129,Malawi,0.0
20200128,Malawi,0.0
20200127,Malawi,0.0
20200126,Malawi,0.0
20200125,Malawi,0.0
20200124,Malawi,0.0
20200123,Malawi,0.0
20200122,Malawi,0.0
20210331,Germany,200.0
20210330,Germany,250.0
20210329,Germany,180.0
20210328,Germany,44.0
20210327,Germany,87.0
20210326,Germany,159.0
20210325,Germany,185.0
20210324,Germany,229.0
20210323,Germany,246.0
20210322,Germany,253.0
20210321,Germany,50.0
20210320,Germany,98.0
20210319,Germany,206.0
20210318,Germany,359.0
20210317,Germany,91.0
20210316,Germany,251.0
20210315,Germany,238.0
20210314,Germany,94.0
20210313,Germany,21.0
20210312,Germany,228.0
20210311,Germany,262.0
20210310,Germany,324.0
20210309,Germany,298.0
20210308,Germany,252.0
20210307,Germany,33.0
20210306,Germany,99.0
20210305,Germany,298.0
20210304,Germany,269.0
20210303,Germany,359.0
20210302,Germany,412.0
20210301,Germany,362.0
20210228,Germany,60.0
20210227,Germany,153.0
20210226,Germany,596.0
20210225,Germany,173.0
20210224,Germany,385.0
20210223,Germany,422.0
20210222,Germany,417.0
20210221,Germany,63.0
20210220,Germany,142.0
20210219,Germany,496.0
20210218,Germany,513.0
20210217,Germany,903.0
20210216,Germany,541.0
20210215,Germany,181.0
20210214,Germany,117.0
20210213,Germany,219.0
20210212,Germany,547.0
20210211,Germany,552.0
20210210,Germany,666.0
20210209,Germany,815.0
20210208,Germany,483.0
20210207,Germany,157.0
20210206,Germany,227.0
20210205,Germany,690.0
20210204,Germany,858.0
20210203,Germany,784.0
20210202,Germany,933.0
20210201,Germany,896.0
20210131,Germany,58.0
20210130,Germany,819.0
20210129,Germany,403.0
20210128,Germany,1385.0
20210127,Germany,879.0
20210126,Germany,492.0
20210125,Germany,831.0
20210124,Germany,423.0
20210123,Germany,160.0
20210122,Germany,837.0
20210121,Germany,866.0
20210120,Germany,1013.0
20210119,Germany,1734.0
20210118,Germany,362.0
20210117,Germany,437.0
20210116,Germany,759.0
20210115,Germany,498.0
20210114,Germany,1111.0
20210113,Germany,1207.0
20210112,Germany,1090.0
20210111,Germany,863.0
20210110,Germany,339.0
20210109,Germany,575.0
20210108,Germany,1035.0
20210107,Germany,1152.0
20210106,Germany,1078.0
20210105,Germany,1009.0
20210104,Germany,957.0
20210103,Germany,311.0
20210102,Germany,335.0
20210101,Germany,354.0
20201231,Germany,561.0
20201230,Germany,963.0
20201229,Germany,1122.0
20201228,Germany,848.0
20201227,Germany,351.0
20201226,Germany,366.0
20201225,Germany,250.0
20201224,Germany,421.0
20201223,Germany,813.0
20201222,Germany,986.0
20201221,Germany,710.0
20201220,Germany,229.0
20201219,Germany,417.0
20201218,Germany,727.0
20201217,Germany,754.0
20201216,Germany,729.0
20201215,Germany,910.0
20201214,Germany,528.0
20201213,Germany,206.0
20201212,Germany,333.0
20201211,Germany,503.0
20201210,Germany,604.0
20201209,Germany,458.0
20201208,Germany,568.0
20201207,Germany,445.0
20201206,Germany,150.0
20201205,Germany,262.0
20201204,Germany,480.0
20201203,Germany,438.0
20201202,Germany,482.0
20201201,Germany,483.0
20201130,Germany,388.0
20201129,Germany,125.0
20201128,Germany,170.0
20201127,Germany,371.0
20201126,Germany,430.0
20201125,Germany,378.0
20201124,Germany,372.0
20201123,Germany,301.0
20201122,Germany,98.0
20201121,Germany,143.0
20201120,Germany,256.0
20201119,Germany,272.0
20201118,Germany,252.0
20201117,Germany,305.0
20201116,Germany,260.0
20201115,Germany,62.0
20201114,Germany,107.0
20201113,Germany,188.0
20201112,Germany,222.0
20201111,Germany,213.0
20201110,Germany,373.0
20201109,Germany,36.0
20201108,Germany,66.0
20201107,Germany,66.0
20201106,Germany,130.0
20201105,Germany,161.0
20201104,Germany,232.0
20201103,Germany,48.0
20201102,Germany,156.0
20201101,Germany,30.0
20201031,Germany,92.0
20201030,Germany,86.0
20201029,Germany,87.0
20201028,Germany,97.0
20201027,Germany,30.0
20201026,Germany,29.0
20201025,Germany,27.0
20201024,Germany,57.0
20201023,Germany,18.0
20201022,Germany,49.0
20201021,Germany,29.0
20201020,Germany,40.0
20201019,Germany,44.0
20201018,Germany,13.0
20201017,Germany,12.0
20201016,Germany,34.0
20201015,Germany,23.0
20201014,Germany,34.0
20201013,Germany,42.0
20201012,Germany,14.0
20201011,Germany,6.0
20201010,Germany,21.0
20201009,Germany,5.0
20201008,Germany,12.0
20201007,Germany,16.0
20201006,Germany,12.0
20201005,Germany,21.0
20201004,Germany,2.0
20201003,Germany,13.0
20201002,Germany,9.0
20201001,Germany,14.0
20200930,Germany,12.0
20200929,Germany,15.0
20200928,Germany,4.0
20200927,Germany,5.0
20200926,Germany,8.0
20200925,Germany,15.0
20200924,Germany,13.0
20200923,Germany,18.0
20200922,Germany,15.0
20200921,Germany,0.0
20200920,Germany,2.0
20200919,Germany,2.0
20200918,Germany,10.0
20200917,Germany,3.0
20200916,Germany,6.0
20200915,Germany,11.0
20200914,Germany,2.0
20200913,Germany,2.0
20200912,Germany,4.0
20200911,Germany,3.0
20200910,Germany,3.0
20200909,Germany,6.0
20200908,Germany,5.0
20200907,Germany,1.0
20200906,Germany,1.0
20200905,Germany,2.0
20200904,Germany,5.0
20200903,Germany,0.0
20200902,Germany,15.0
20200901,Germany,4.0
20200831,Germany,3.0
20200830,Germany,1.0
20200829,Germany,9.0
20200828,Germany,0.0
20200827,Germany,5.0
20200826,Germany,4.0
20200825,Germany,5.0
20200824,Germany,1.0
20200823,Germany,3.0
20200822,Germany,6.0
20200821,Germany,3.0
20200820,Germany,14.0
20200819,Germany,8.0
20200818,Germany,5.0
20200817,Germany,1.0
20200816,Germany,0.0
20200815,Germany,5.0
20200814,Germany,13.0
20200813,Germany,4.0
20200812,Germany,5.0
20200811,Germany,5.0
20200810,Germany,1.0
20200809,Germany,1.0
20200808,Germany,6.0
20200807,Germany,14.0
20200806,Germany,2.0
20200805,Germany,16.0
20200804,Germany,9.0
20200803,Germany,0.0
20200802,Germany,0.0
20200801,Germany,7.0
20200731,Germany,3.0
20200730,Germany,9.0
20200729,Germany,4.0
20200728,Germany,6.0
20200727,Germany,1.0
20200726,Germany,0.0
20200725,Germany,4.0
20200724,Germany,10.0
20200723,Germany,8.0
20200722,Germany,3.0
20200721,Germany,5.0
20200720,Germany,2.0
20200719,Germany,1.0
20200718,Germany,3.0
20200717,Germany,1.0
20200716,Germany,7.0
20200715,Germany,2.0
20200714,Germany,4.0
20200713,Germany,3.0
20200712,Germany,1.0
20200711,Germany,7.0
20200710,Germany,6.0
20200709,Germany,11.0
20200708,Germany,14.0
20200707,Germany,10.0
20200706,Germany,-1.0
20200705,Germany,3.0
20200704,Germany,10.0
20200703,Germany,4.0
20200702,Germany,11.0
20200701,Germany,5.0
20200630,Germany,14.0
20200629,Germany,8.0
20200628,Germany,0.0
20200627,Germany,3.0
20200626,Germany,25.0
20200625,Germany,12.0
20200624,Germany,14.0
20200623,Germany,15.0
20200622,Germany,4.0
20200621,Germany,0.0
20200620,Germany,8.0
20200619,Germany,12.0
20200618,Germany,24.0
20200617,Germany,31.0
20200616,Germany,13.0
20200615,Germany,6.0
20200614,Germany,8.0
20200613,Germany,10.0
20200612,Germany,11.0
20200611,Germany,20.0
20200610,Germany,16.0
20200609,Germany,41.0
20200608,Germany,10.0
20200607,Germany,12.0
20200606,Germany,15.0
20200605,Germany,23.0
20200604,Germany,33.0
20200603,Germany,39.0
20200602,Germany,8.0
20200601,Germany,15.0
20200531,Germany,10.0
20200530,Germany,26.0
20200529,Germany,34.0
20200528,Germany,42.0
20200527,Germany,56.0
20200526,Germany,63.0
20200525,Germany,26.0
20200524,Germany,22.0
20200523,Germany,33.0
20200522,Germany,25.0
20200521,Germany,59.0
20200520,Germany,63.0
20200519,Germany,78.0
20200518,Germany,41.0
20200517,Germany,24.0
20200516,Germany,41.0
20200515,Germany,13.0
20200514,Germany,23.0
20200513,Germany,123.0
20200512,Germany,77.0
20200511,Germany,92.0
20200510,Germany,20.0
20200509,Germany,39.0
20200508,Germany,118.0
20200507,Germany,117.0
20200506,Germany,282.0
20200505,Germany,0.0
20200504,Germany,127.0
20200503,Germany,54.0
20200502,Germany,76.0
20200501,Germany,113.0
20200430,Germany,156.0
20200429,Germany,153.0
20200428,Germany,188.0
20200427,Germany,150.0
20200426,Germany,99.0
20200425,Germany,117.0
20200424,Germany,185.0
20200423,Germany,296.0
20200422,Germany,246.0
20200421,Germany,171.0
20200420,Germany,276.0
20200419,Germany,127.0
20200418,Germany,107.0
20200417,Germany,300.0
20200416,Germany,248.0
20200415,Germany,510.0
20200414,Germany,100.0
20200413,Germany,172.0
20200412,Germany,286.0
20200411,Germany,-31.0
20200410,Germany,160.0
20200409,Germany,258.0
20200408,Germany,333.0
20200407,Germany,206.0
20200406,Germany,226.0
20200405,Germany,140.0
20200404,Germany,169.0
20200403,Germany,168.0
20200402,Germany,187.0
20200401,Germany,145.0
20200331,Germany,130.0
20200330,Germany,112.0
20200329,Germany,100.0
20200328,Germany,91.0
20200327,Germany,75.0
20200326,Germany,61.0
20200325,Germany,49.0
20200324,Germany,34.0
20200323,Germany,29.0
20200322,Germany,10.0
20200321,Germany,17.0
20200320,Germany,23.0
20200319,Germany,16.0
20200318,Germany,4.0
20200317,Germany,7.0
20200316,Germany,6.0
20200315,Germany,2.0
20200314,Germany,2.0
20200313,Germany,4.0
20200312,Germany,0.0
20200311,Germany,1.0
20200310,Germany,0.0
20200309,Germany,2.0
20200308,Germany,0.0
20200307,Germany,0.0
20200306,Germany,0.0
20200305,Germany,0.0
20200304,Germany,0.0
20200303,Germany,0.0
20200302,Germany,0.0
20200301,Germany,0.0
20200229,Germany,0.0
20200228,Germany,0.0
20200227,Germany,0.0
20200226,Germany,0.0
20200225,Germany,0.0
20200224,Germany,0.0
20200223,Germany,0.0
20200222,Germany,0.0
20200221,Germany,0.0
20200220,Germany,0.0
20200219,Germany,0.0
20200218,Germany,0.0
20200217,Germany,0.0
20200216,Germany,0.0
20200215,Germany,0.0
20200214,Germany,0.0
20200213,Germany,0.0
20200212,Germany,0.0
20200211,Germany,0.0
20200210,Germany,0.0
20200209,Germany,0.0
20200208,Germany,0.0
20200207,Germany,0.0
20200206,Germany,0.0
20200205,Germany,0.0
20200204,Germany,0.0
20200203,Germany,0.0
20200202,Germany,0.0
20200201,Germany,0.0
20200131,Germany,0.0
20200130,Germany,0.0
20200129,Germany,0.0
20200128,Germany,0.0
20200127,Germany,0.0
20200126,Germany,0.0
20200125,Germany,0.0
20200124,Germany,0.0
20200123,Germany,0.0
20200122,Germany,0.0
20210331,Central African Republic,0.0
20210330,Central African Republic,3.0
20210329,Central African Republic,0.0
20210328,Central African Republic,0.0
20210327,Central African Republic,0.0
20210326,Central African Republic,0.0
20210325,Central African Republic,0.0
20210324,Central African Republic,0.0
20210323,Central African Republic,0.0
20210322,Central African Republic,0.0
20210321,Central African Republic,0.0
20210320,Central African Republic,0.0
20210319,Central African Republic,0.0
20210318,Central African Republic,1.0
20210317,Central African Republic,0.0
20210316,Central African Republic,0.0
20210315,Central African Republic,0.0
20210314,Central African Republic,0.0
